DATE,WEEK,MONTH,GYM TYPE,BODYWEIGHT,PHASE,EXERCISE,MUSCLE GROUP,WEIGHT,REPS,VOLUME,ESTIMATED 1RM,RELATIVE STRENGTH
2025-05-16,20,May,College Gym,72.6,Bulk,Dumbbell Romanian Deadlift,Legs,20.0,10,200.0,26.666666666666664,0.3673094582185491
2025-05-16,20,May,College Gym,72.6,Bulk,Rear Delt Fly Cable,Shoulders,10.0,13,130.0,14.333333333333334,0.19742883379247017
2025-05-16,20,May,College Gym,72.6,Bulk,Rear Delt Fly Cable,Shoulders,10.0,12,120.0,14.0,0.1928374655647383
2025-05-16,20,May,College Gym,72.6,Bulk,Rear Delt Fly Cable,Shoulders,10.0,12,120.0,14.0,0.1928374655647383
2025-05-19,21,May,College Gym,72.9,Bulk,Incline Dumbbell Press,Chest,20.0,9,180.0,26.0,0.3566529492455418
2025-05-19,21,May,College Gym,72.9,Bulk,Incline Dumbbell Press,Chest,20.0,7,140.0,24.666666666666668,0.33836305441243714
2025-05-19,21,May,College Gym,72.9,Bulk,Incline Dumbbell Press,Chest,20.0,4,80.0,22.666666666666664,0.31092821216278
2025-05-19,21,May,College Gym,72.9,Bulk,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.3292181069958848
2025-05-19,21,May,College Gym,72.9,Bulk,Dumbbell Press,Chest,20.0,5,100.0,23.333333333333336,0.3200731595793324
2025-05-19,21,May,College Gym,72.9,Bulk,Dumbbell Press,Chest,17.5,7,122.5,21.583333333333336,0.2960676726108825
2025-05-19,21,May,College Gym,72.9,Bulk,Preacher Curl Dumbbell,Biceps,12.5,8,100.0,15.833333333333332,0.2171925011431184
2025-05-19,21,May,College Gym,72.9,Bulk,Preacher Curl Dumbbell,Biceps,10.0,10,100.0,13.333333333333332,0.18289894833104706
2025-05-19,21,May,College Gym,72.9,Bulk,Preacher Curl Dumbbell,Biceps,10.0,10,100.0,13.333333333333332,0.18289894833104706
2025-05-19,21,May,College Gym,72.9,Bulk,Preacher Curl Dumbbell,Biceps,10.0,9,90.0,13.0,0.1783264746227709
2025-05-19,21,May,College Gym,72.9,Bulk,Cable Fly,Chest,25.0,10,250.0,33.33333333333333,0.4572473708276176
2025-05-19,21,May,College Gym,72.9,Bulk,Cable Fly,Chest,25.0,10,250.0,33.33333333333333,0.4572473708276176
2025-05-19,21,May,College Gym,72.9,Bulk,Cable Fly,Chest,25.0,9,225.0,32.5,0.4458161865569273
2025-05-19,21,May,College Gym,72.9,Bulk,Hammer Curls,Biceps,15.0,6,90.0,18.0,0.24691358024691357
2025-05-19,21,May,College Gym,72.9,Bulk,Hammer Curls,Biceps,12.5,12,150.0,17.5,0.2400548696844993
2025-05-19,21,May,College Gym,72.9,Bulk,Hammer Curls,Biceps,12.5,9,112.5,16.25,0.22290809327846364
2025-05-19,21,May,College Gym,72.9,Bulk,Hammer Curls,Biceps,12.5,9,112.5,16.25,0.22290809327846364
2025-05-20,21,May,College Gym,73.0,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,11,110.0,13.666666666666668,0.18721461187214614
2025-05-20,21,May,College Gym,73.0,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,12,120.0,14.0,0.1917808219178082
2025-05-20,21,May,College Gym,73.0,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,10,100.0,13.333333333333332,0.182648401826484
2025-05-20,21,May,College Gym,73.0,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,9,90.0,13.0,0.1780821917808219
2025-05-20,21,May,College Gym,73.0,Bulk,Tricep Rope Pushdown,Triceps,45.0,6,270.0,54.0,0.7397260273972602
2025-05-20,21,May,College Gym,73.0,Bulk,Tricep Rope Pushdown,Triceps,37.5,15,562.5,56.25,0.7705479452054794
2025-05-20,21,May,College Gym,73.0,Bulk,Tricep Rope Pushdown,Triceps,37.5,14,525.0,55.00000000000001,0.7534246575342467
2025-05-20,21,May,College Gym,73.0,Bulk,Tricep Rope Pushdown,Triceps,37.5,15,562.5,56.25,0.7705479452054794
2025-05-20,21,May,College Gym,73.0,Bulk,Barbell Rowing,Back,15.0,10,150.0,20.0,0.273972602739726
2025-05-20,21,May,College Gym,73.0,Bulk,Barbell Rowing,Back,15.0,9,135.0,19.5,0.2671232876712329
2025-05-20,21,May,College Gym,73.0,Bulk,V Bar Pulldown,Back,50.0,9,450.0,65.0,0.8904109589041096
2025-05-20,21,May,College Gym,73.0,Bulk,V Bar Pulldown,Back,50.0,8,400.0,63.33333333333333,0.867579908675799
2025-05-20,21,May,College Gym,73.0,Bulk,V Bar Pulldown,Back,50.0,9,450.0,65.0,0.8904109589041096
2025-05-20,21,May,College Gym,73.0,Bulk,Chest Supported Dumbbell Rows,Back,17.5,9,157.5,22.75,0.3116438356164384
2025-05-20,21,May,College Gym,73.0,Bulk,Chest Supported Dumbbell Rows,Back,17.5,8,140.0,22.166666666666664,0.30365296803652964
2025-05-20,21,May,College Gym,73.0,Bulk,Cable Crunches,Core,75.0,8,600.0,95.0,1.3013698630136987
2025-05-20,21,May,College Gym,73.0,Bulk,Cable Crunches,Core,75.0,8,600.0,95.0,1.3013698630136987
2025-05-20,21,May,College Gym,73.0,Bulk,Cable Crunches,Core,67.5,10,675.0,90.0,1.2328767123287672
2025-05-22,21,May,College Gym,72.7,Bulk,Bulgarian Split Squats,Legs,12.5,9,112.5,16.25,0.2235213204951857
2025-05-22,21,May,College Gym,72.7,Bulk,Bulgarian Split Squats,Legs,12.5,8,100.0,15.833333333333332,0.2177900045850527
2025-05-22,21,May,College Gym,72.7,Bulk,Bulgarian Split Squats,Legs,12.5,7,87.5,15.416666666666668,0.21205868867491978
2025-05-22,21,May,College Gym,72.7,Bulk,Leg Extension,Legs,60.0,15,900.0,90.0,1.2379642365887207
2025-05-22,21,May,College Gym,72.7,Bulk,Leg Extension,Legs,60.0,12,720.0,84.0,1.155433287482806
2025-05-22,21,May,College Gym,72.7,Bulk,Leg Extension,Legs,60.0,10,600.0,80.0,1.1004126547455295
2025-05-22,21,May,College Gym,72.7,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,15,112.5,11.25,0.15474552957359008
2025-05-22,21,May,College Gym,72.7,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,6,60.0,12.0,0.16506189821182943
2025-05-22,21,May,College Gym,72.7,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,13,97.5,10.75,0.14786795048143053
2025-05-22,21,May,College Gym,72.7,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,10,75.0,10.0,0.1375515818431912
2025-05-22,21,May,College Gym,72.7,Bulk,Dumbbell Romanian Deadlift,Legs,20.0,11,220.0,27.333333333333336,0.3759743237047226
2025-05-22,21,May,College Gym,72.7,Bulk,Dumbbell Romanian Deadlift,Legs,25.0,9,225.0,32.5,0.4470426409903714
2025-05-22,21,May,College Gym,72.7,Bulk,Dumbbell Romanian Deadlift,Legs,25.0,10,250.0,33.33333333333333,0.45850527281063724
2025-05-22,21,May,College Gym,72.7,Bulk,Rear Delt Fly Cable,Shoulders,10.0,15,150.0,15.0,0.2063273727647868
2025-05-22,21,May,College Gym,72.7,Bulk,Rear Delt Fly Cable,Shoulders,10.0,12,120.0,14.0,0.19257221458046767
2025-05-22,21,May,College Gym,72.7,Bulk,Rear Delt Fly Cable,Shoulders,10.0,12,120.0,14.0,0.19257221458046767
2025-05-23,21,May,College Gym,72.95,Bulk,Closegrip Benchpress Ez Bar,Triceps,15.0,8,120.0,19.0,0.26045236463331045
2025-05-23,21,May,College Gym,72.95,Bulk,Closegrip Benchpress Ez Bar,Triceps,15.0,9,135.0,19.5,0.2673063742289239
2025-05-23,21,May,College Gym,72.95,Bulk,Closegrip Benchpress Ez Bar,Triceps,15.0,9,135.0,19.5,0.2673063742289239
2025-05-23,21,May,College Gym,72.95,Bulk,Tricep Rope Pushdown,Triceps,45.0,7,315.0,55.5,0.7607950651130911
2025-05-23,21,May,College Gym,72.95,Bulk,Tricep Rope Pushdown,Triceps,37.5,16,600.0,57.49999999999999,0.7882111034955448
2025-05-23,21,May,College Gym,72.95,Bulk,Tricep Rope Pushdown,Triceps,45.0,8,360.0,57.0,0.7813570938999315
2025-05-23,21,May,College Gym,72.95,Bulk,Hammer Curls,Biceps,15.0,9,135.0,19.5,0.2673063742289239
2025-05-23,21,May,College Gym,72.95,Bulk,Hammer Curls,Biceps,15.0,8,120.0,19.0,0.26045236463331045
2025-05-23,21,May,College Gym,72.95,Bulk,Hammer Curls,Biceps,15.0,9,135.0,19.5,0.2673063742289239
2025-05-23,21,May,College Gym,72.95,Bulk,Incline Curls,Biceps,10.0,10,100.0,13.333333333333332,0.18277358921635822
2025-05-23,21,May,College Gym,72.95,Bulk,Incline Curls,Biceps,10.0,9,90.0,13.0,0.17820424948594926
2025-05-23,21,May,College Gym,72.95,Bulk,Incline Curls,Biceps,10.0,7,70.0,12.333333333333334,0.16906557002513137
2025-05-24,21,May,College Gym,73.0,Bulk,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.3561643835616438
2025-05-24,21,May,College Gym,73.0,Bulk,Dumbbell Press,Chest,20.0,5,100.0,23.333333333333336,0.31963470319634707
2025-05-24,21,May,College Gym,73.0,Bulk,V Bar Pulldown,Back,55.0,8,440.0,69.66666666666666,0.9543378995433789
2025-05-24,21,May,College Gym,73.0,Bulk,V Bar Pulldown,Back,55.0,7,385.0,67.83333333333334,0.9292237442922375
2025-05-24,21,May,College Gym,73.0,Bulk,Leg Curl,Legs,15.0,8,120.0,19.0,0.2602739726027397
2025-05-24,21,May,College Gym,73.0,Bulk,Leg Curl,Legs,20.0,7,140.0,24.666666666666668,0.33789954337899547
2025-05-24,21,May,College Gym,73.0,Bulk,Cable Lateral Raises,Shoulders,10.0,10,100.0,13.333333333333332,0.182648401826484
2025-05-24,21,May,College Gym,73.0,Bulk,Cable Lateral Raises,Shoulders,10.0,10,100.0,13.333333333333332,0.182648401826484
2025-05-24,21,May,College Gym,73.0,Bulk,Face Pull,Shoulders,37.5,10,375.0,50.0,0.684931506849315
2025-05-24,21,May,College Gym,73.0,Bulk,Face Pull,Shoulders,37.5,13,487.5,53.75,0.7363013698630136
2025-05-24,21,May,College Gym,73.0,Bulk,Face Pull,Shoulders,37.5,13,487.5,53.75,0.7363013698630136
2025-05-24,21,May,College Gym,73.0,Bulk,Cable Crunches,Core,75.0,15,1125.0,112.5,1.5410958904109588
2025-05-24,21,May,College Gym,73.0,Bulk,Cable Crunches,Core,75.0,14,1050.0,110.00000000000001,1.5068493150684934
2025-05-24,21,May,College Gym,73.0,Bulk,Cable Crunches,Core,75.0,10,750.0,100.0,1.36986301369863
2025-05-26,22,May,College Gym,73.4,Bulk,Incline Dumbbell Press,Chest,20.0,9,180.0,26.0,0.35422343324250677
2025-05-26,22,May,College Gym,73.4,Bulk,Incline Dumbbell Press,Chest,20.0,8,160.0,25.333333333333332,0.3451407811080835
2025-05-26,22,May,College Gym,73.4,Bulk,Incline Dumbbell Press,Chest,20.0,6,120.0,24.0,0.32697547683923706
2025-05-26,22,May,College Gym,73.4,Bulk,Dumbbell Press,Chest,20.0,7,140.0,24.666666666666668,0.3360581289736603
2025-05-26,22,May,College Gym,73.4,Bulk,Dumbbell Press,Chest,20.0,5,100.0,23.333333333333336,0.31789282470481384
2025-05-26,22,May,College Gym,73.4,Bulk,Dumbbell Press,Chest,17.5,7,122.5,21.583333333333336,0.29405086285195275
2025-05-26,22,May,College Gym,73.4,Bulk,Cable Fly,Chest,25.0,12,300.0,35.0,0.47683923705722064
2025-05-26,22,May,College Gym,73.4,Bulk,Cable Fly,Chest,25.0,11,275.0,34.166666666666664,0.4654859218891916
2025-05-26,22,May,College Gym,73.4,Bulk,Cable Fly,Chest,25.0,10,250.0,33.33333333333333,0.45413260672116246
2025-05-26,22,May,College Gym,73.4,Bulk,Hammer Curls,Biceps,15.0,10,150.0,20.0,0.2724795640326975
2025-05-26,22,May,College Gym,73.4,Bulk,Hammer Curls,Biceps,15.0,9,135.0,19.5,0.2656675749318801
2025-05-26,22,May,College Gym,73.4,Bulk,Hammer Curls,Biceps,15.0,10,150.0,20.0,0.2724795640326975
2025-05-26,22,May,College Gym,73.4,Bulk,Hammer Curls,Biceps,15.0,9,135.0,19.5,0.2656675749318801
2025-05-26,22,May,College Gym,73.4,Bulk,Preacher Curl Dumbbell,Biceps,10.0,12,120.0,14.0,0.19073569482288827
2025-05-26,22,May,College Gym,73.4,Bulk,Preacher Curl Dumbbell,Biceps,10.0,10,100.0,13.333333333333332,0.181653042688465
2025-05-26,22,May,College Gym,73.4,Bulk,Preacher Curl Dumbbell,Biceps,10.0,8,80.0,12.666666666666666,0.17257039055404175
2025-05-26,22,May,College Gym,73.4,Bulk,Preacher Curl Dumbbell,Biceps,10.0,9,90.0,13.0,0.17711171662125338
2025-05-27,22,May,College Gym,73.55,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,14,140.0,14.666666666666668,0.1994108316338092
2025-05-27,22,May,College Gym,73.55,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,11,110.0,13.666666666666668,0.18581463856786767
2025-05-27,22,May,College Gym,73.55,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,10,100.0,13.333333333333332,0.1812825742125538
2025-05-27,22,May,College Gym,73.55,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,7,70.0,12.333333333333334,0.1676863811466123
2025-05-27,22,May,College Gym,73.55,Bulk,Tricep Rope Pushdown,Triceps,45.0,12,540.0,62.99999999999999,0.8565601631543167
2025-05-27,22,May,College Gym,73.55,Bulk,Tricep Rope Pushdown,Triceps,45.0,10,450.0,60.0,0.8157715839564922
2025-05-27,22,May,College Gym,73.55,Bulk,Tricep Rope Pushdown,Triceps,45.0,11,495.0,61.5,0.8361658735554045
2025-05-27,22,May,College Gym,73.55,Bulk,Tricep Rope Pushdown,Triceps,45.0,10,450.0,60.0,0.8157715839564922
2025-05-27,22,May,College Gym,73.55,Bulk,V Bar Pulldown,Back,55.0,7,385.0,67.83333333333334,0.9222750963063677
2025-05-27,22,May,College Gym,73.55,Bulk,V Bar Pulldown,Back,55.0,7,385.0,67.83333333333334,0.9222750963063677
2025-05-27,22,May,College Gym,73.55,Bulk,V Bar Pulldown,Back,55.0,6,330.0,66.0,0.8973487423521415
2025-05-27,22,May,College Gym,73.55,Bulk,Barbell Rowing,Back,15.0,9,135.0,19.5,0.26512576478586
2025-05-27,22,May,College Gym,73.55,Bulk,Barbell Rowing,Back,15.0,10,150.0,20.0,0.27192386131883073
2025-05-27,22,May,College Gym,73.55,Bulk,Chest Supported Dumbbell Rows,Back,17.5,12,210.0,24.5,0.33310673011556763
2025-05-27,22,May,College Gym,73.55,Bulk,Chest Supported Dumbbell Rows,Back,17.5,12,210.0,24.5,0.33310673011556763
2025-05-27,22,May,College Gym,73.55,Bulk,Cable Crunches,Core,75.0,16,1200.0,114.99999999999999,1.5635622025832765
2025-05-27,22,May,College Gym,73.55,Bulk,Cable Crunches,Core,75.0,15,1125.0,112.5,1.529571719918423
2025-05-27,22,May,College Gym,73.55,Bulk,Cable Crunches,Core,75.0,15,1125.0,112.5,1.529571719918423
2025-05-28,22,May,College Gym,73.75,Bulk,Bulgarian Split Squats,Legs,12.5,6,75.0,15.0,0.2033898305084746
2025-05-28,22,May,College Gym,73.75,Bulk,Bulgarian Split Squats,Legs,12.5,7,87.5,15.416666666666668,0.2090395480225989
2025-05-28,22,May,College Gym,73.75,Bulk,Bulgarian Split Squats,Legs,12.5,5,62.5,14.583333333333334,0.1977401129943503
2025-05-28,22,May,College Gym,73.75,Bulk,Leg Curl,Legs,20.0,10,200.0,26.666666666666664,0.36158192090395475
2025-05-28,22,May,College Gym,73.75,Bulk,Leg Curl,Legs,25.0,5,125.0,29.166666666666668,0.3954802259887006
2025-05-28,22,May,College Gym,73.75,Bulk,Leg Curl,Legs,20.0,8,160.0,25.333333333333332,0.34350282485875705
2025-05-28,22,May,College Gym,73.75,Bulk,Leg Extension,Legs,70.0,12,840.0,98.0,1.3288135593220338
2025-05-28,22,May,College Gym,73.75,Bulk,Leg Extension,Legs,70.0,10,700.0,93.33333333333333,1.2655367231638417
2025-05-28,22,May,College Gym,73.75,Bulk,Leg Extension,Legs,70.0,9,630.0,91.0,1.2338983050847459
2025-05-28,22,May,College Gym,73.75,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,7,70.0,12.333333333333334,0.16723163841807911
2025-05-28,22,May,College Gym,73.75,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,7,70.0,12.333333333333334,0.16723163841807911
2025-05-28,22,May,College Gym,73.75,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,15,112.5,11.25,0.15254237288135594
2025-05-28,22,May,College Gym,73.75,Bulk,Chest Supported Lateral Raises,Shoulders,7.5,15,112.5,11.25,0.15254237288135594
2025-05-28,22,May,College Gym,73.75,Bulk,Rear Delt Fly Cable,Shoulders,15.0,12,180.0,21.0,0.2847457627118644
2025-05-28,22,May,College Gym,73.75,Bulk,Rear Delt Fly Cable,Shoulders,15.0,8,120.0,19.0,0.2576271186440678
2025-05-28,22,May,College Gym,73.75,Bulk,Rear Delt Fly Cable,Shoulders,10.0,18,180.0,16.0,0.21694915254237288
2025-05-30,22,May,College Gym,74.65,Bulk,Tricep Rope Pushdown,Triceps,45.0,15,675.0,67.5,0.9042196918955123
2025-05-30,22,May,College Gym,74.65,Bulk,Tricep Rope Pushdown,Triceps,45.0,16,720.0,69.0,0.9243134628265237
2025-05-30,22,May,College Gym,74.65,Bulk,Tricep Rope Pushdown,Triceps,52.5,9,472.5,68.25,0.914266577361018
2025-05-30,22,May,College Gym,74.65,Bulk,Closegrip Dumbbell Press,Triceps,12.5,8,100.0,15.833333333333332,0.21210091538289794
2025-05-30,22,May,College Gym,74.65,Bulk,Closegrip Dumbbell Press,Triceps,12.5,10,125.0,16.666666666666664,0.22326412145568203
2025-05-30,22,May,College Gym,74.65,Bulk,Closegrip Dumbbell Press,Triceps,12.5,12,150.0,17.5,0.23442732752846615
2025-05-30,22,May,College Gym,74.65,Bulk,Hammer Curls,Biceps,15.0,11,165.0,20.5,0.2746148693904889
2025-05-30,22,May,College Gym,74.65,Bulk,Hammer Curls,Biceps,15.0,11,165.0,20.5,0.2746148693904889
2025-05-30,22,May,College Gym,74.65,Bulk,Hammer Curls,Biceps,15.0,10,150.0,20.0,0.26791694574681846
2025-05-30,22,May,College Gym,74.65,Bulk,Incline Curls,Biceps,10.0,9,90.0,13.0,0.174146014735432
2025-05-30,22,May,College Gym,74.65,Bulk,Incline Curls,Biceps,10.0,8,80.0,12.666666666666666,0.16968073230631836
2025-05-30,22,May,College Gym,74.65,Bulk,Incline Curls,Biceps,10.0,7,70.0,12.333333333333334,0.16521544987720474
2025-05-31,22,May,College Gym,75.05,Bulk,Dumbbell Press,Chest,20.0,11,220.0,27.333333333333336,0.36420164334887856
2025-05-31,22,May,College Gym,75.05,Bulk,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.34643570952698205
2025-05-31,22,May,College Gym,75.05,Bulk,Cable Lateral Raises,Shoulders,10.0,13,130.0,14.333333333333334,0.19098378858538753
2025-05-31,22,May,College Gym,75.05,Bulk,Cable Lateral Raises,Shoulders,10.0,11,110.0,13.666666666666668,0.18210082167443928
2025-05-31,22,May,College Gym,75.05,Bulk,Cable Lateral Raises,Shoulders,10.0,11,110.0,13.666666666666668,0.18210082167443928
2025-05-31,22,May,College Gym,75.05,Bulk,Face Pull,Shoulders,37.5,15,562.5,56.25,0.7495003331112592
2025-05-31,22,May,College Gym,75.05,Bulk,Face Pull,Shoulders,45.0,10,450.0,60.0,0.7994670219853431
2025-05-31,22,May,College Gym,75.05,Bulk,Face Pull,Shoulders,45.0,10,450.0,60.0,0.7994670219853431
2025-05-31,22,May,College Gym,75.05,Bulk,V Bar Pulldown,Back,55.0,10,550.0,73.33333333333333,0.9771263602043082
2025-05-31,22,May,College Gym,75.05,Bulk,V Bar Pulldown,Back,55.0,8,440.0,69.66666666666666,0.9282700421940927
2025-06-02,23,Jun,College Gym,74.6,Bulk,Single Arm Overhead Tricep Extension,Triceps,15.0,4,60.0,17.0,0.22788203753351208
2025-06-02,23,Jun,College Gym,74.6,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,15,150.0,15.0,0.20107238605898126
2025-06-02,23,Jun,College Gym,74.6,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,12,120.0,14.0,0.18766756032171583
2025-06-02,23,Jun,College Gym,74.6,Bulk,Single Arm Overhead Tricep Extension,Triceps,10.0,11,110.0,13.666666666666668,0.1831992850759607
2025-06-02,23,Jun,College Gym,74.6,Bulk,Tricep Rope Pushdown,Triceps,52.5,12,630.0,73.5,0.9852546916890081
2025-06-02,23,Jun,College Gym,74.6,Bulk,Tricep Rope Pushdown,Triceps,52.5,8,420.0,66.5,0.8914209115281502
2025-06-02,23,Jun,College Gym,74.6,Bulk,Tricep Rope Pushdown,Triceps,52.5,7,367.5,64.75,0.8679624664879357
2025-06-02,23,Jun,College Gym,74.6,Bulk,Tricep Rope Pushdown,Triceps,45.0,45,2025.0,112.5,1.5080428954423593
2025-06-02,23,Jun,College Gym,74.6,Bulk,V Bar Pulldown,Back,55.0,10,550.0,73.33333333333333,0.9830205540661305
2025-06-02,23,Jun,College Gym,74.6,Bulk,V Bar Pulldown,Back,55.0,10,550.0,73.33333333333333,0.9830205540661305
2025-06-02,23,Jun,College Gym,74.6,Bulk,V Bar Pulldown,Back,55.0,10,550.0,73.33333333333333,0.9830205540661305
2025-06-02,23,Jun,College Gym,74.6,Bulk,Single Arm Pulldown,Back,30.0,12,360.0,42.0,0.5630026809651475
2025-06-02,23,Jun,College Gym,74.6,Bulk,Single Arm Pulldown,Back,30.0,12,360.0,42.0,0.5630026809651475
2025-06-02,23,Jun,College Gym,74.6,Bulk,Chest Supported Dumbbell Rows,Back,17.5,15,262.5,26.25,0.35187667560321717
2025-06-02,23,Jun,College Gym,74.6,Bulk,Chest Supported Dumbbell Rows,Back,17.5,13,227.5,25.083333333333332,0.3362377122430742
2025-06-02,23,Jun,College Gym,74.6,Bulk,Cable Crunches,Core,82.5,9,742.5,107.25,1.437667560321716
2025-06-02,23,Jun,College Gym,74.6,Bulk,Cable Crunches,Core,75.0,15,1125.0,112.5,1.5080428954423593
2025-06-02,23,Jun,College Gym,74.6,Bulk,Cable Crunches,Core,82.5,6,495.0,99.0,1.3270777479892761
2025-06-03,23,Jun,College Gym,74.8,Bulk,Incline Dumbbell Press,Chest,25.0,3,75.0,27.500000000000004,0.3676470588235295
2025-06-03,23,Jun,College Gym,74.8,Bulk,Incline Dumbbell Press,Chest,20.0,10,200.0,26.666666666666664,0.35650623885918004
2025-06-03,23,Jun,College Gym,74.8,Bulk,Incline Dumbbell Press,Chest,20.0,7,140.0,24.666666666666668,0.32976827094474154
2025-06-03,23,Jun,College Gym,74.8,Bulk,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.34759358288770054
2025-06-03,23,Jun,College Gym,74.8,Bulk,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.34759358288770054
2025-06-03,23,Jun,College Gym,74.8,Bulk,Dumbbell Press,Chest,20.0,7,140.0,24.666666666666668,0.32976827094474154
2025-06-03,23,Jun,College Gym,74.8,Bulk,Cable Fly,Chest,25.0,17,425.0,39.166666666666664,0.5236185383244206
2025-06-03,23,Jun,College Gym,74.8,Bulk,Cable Fly,Chest,30.0,7,210.0,37.0,0.49465240641711233
2025-06-03,23,Jun,College Gym,74.8,Bulk,Cable Fly,Chest,25.0,10,250.0,33.33333333333333,0.445632798573975
2025-06-03,23,Jun,College Gym,74.8,Bulk,Preacher Curl Dumbbell,Biceps,12.5,6,75.0,15.0,0.20053475935828877
2025-06-03,23,Jun,College Gym,74.8,Bulk,Preacher Curl Dumbbell,Biceps,10.0,13,130.0,14.333333333333334,0.1916221033868093
2025-06-03,23,Jun,College Gym,74.8,Bulk,Preacher Curl Dumbbell,Biceps,10.0,8,80.0,12.666666666666666,0.16934046345811052
2025-06-03,23,Jun,College Gym,74.8,Bulk,Preacher Curl Dumbbell,Biceps,10.0,8,80.0,12.666666666666666,0.16934046345811052
2025-06-03,23,Jun,College Gym,74.8,Bulk,Hammer Curls,Biceps,15.0,12,180.0,21.0,0.2807486631016043
2025-06-03,23,Jun,College Gym,74.8,Bulk,Hammer Curls,Biceps,15.0,11,165.0,20.5,0.27406417112299464
2025-06-03,23,Jun,College Gym,74.8,Bulk,Hammer Curls,Biceps,15.0,10,150.0,20.0,0.26737967914438504
2025-06-03,23,Jun,College Gym,74.8,Bulk,Hammer Curls,Biceps,15.0,10,150.0,20.0,0.26737967914438504
2025-06-05,23,Jun,College Gym,74.65,Bulk,Dumbbell Romanian Deadlift,Legs,25.0,11,275.0,34.166666666666664,0.4576914489841482
2025-06-05,23,Jun,College Gym,74.65,Bulk,Dumbbell Romanian Deadlift,Legs,25.0,9,225.0,32.5,0.43536503683858
2025-06-05,23,Jun,College Gym,74.65,Bulk,Dumbbell Romanian Deadlift,Legs,25.0,8,200.0,31.666666666666664,0.4242018307657959
2025-06-05,23,Jun,College Gym,74.65,Bulk,Dumbbell Romanian Deadlift,Legs,25.0,7,175.0,30.833333333333336,0.41303862469301184
2025-06-05,23,Jun,College Gym,74.65,Bulk,Leg Extension,Legs,70.0,14,980.0,102.66666666666667,1.3753069881670015
2025-06-05,23,Jun,College Gym,74.65,Bulk,Leg Extension,Legs,70.0,13,910.0,100.33333333333333,1.3440500111632059
2025-06-05,23,Jun,College Gym,74.65,Bulk,Leg Extension,Legs,70.0,10,700.0,93.33333333333333,1.2502790801518195
2025-06-05,23,Jun,College Gym,74.65,Bulk,Squats,Legs,17.5,12,210.0,24.5,0.3281982585398526
2025-06-05,23,Jun,College Gym,74.65,Bulk,Squats,Legs,22.5,10,225.0,30.0,0.4018754186202277
2025-06-05,23,Jun,College Gym,74.65,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,9,90.0,13.0,0.174146014735432
2025-06-05,23,Jun,College Gym,74.65,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,8,80.0,12.666666666666666,0.16968073230631836
2025-06-05,23,Jun,College Gym,74.65,Bulk,Chest Supported Lateral Raises,Shoulders,10.0,7,70.0,12.333333333333334,0.16521544987720474
